faction_id|type_id|type_name|subtype_id|subtype_name|line|name|description|legend|ability_type|is_reaction|condition|keywords|ability_phase|points_type|points|
IJ|000000792|Krazogg’s Grunta Stampede|000002546|Battle Traits|7|GRUNTA WAAAGH!|<b>Declare:</b> Pick a friendly <span class="tooltip00325" data-tooltip-content="#tooltip_content00325" data-tooltip-anchor="#tooltip_content00325"><span class="kwb">GRUNTA</span> <span class="kwb">STAMPEDE</span> <span class="kwb">HERO</span></span> to be the target.<br><br><b>Effect:</b> For the rest of the turn, the following effects apply to friendly <span class="kwb">GRUNTA</span> <span class="kwb">STAMPEDE</span> units while they are wholly within 18" of the target:<br><ul><li>You can re-roll <a href="/aos4/the-rules/the-core-rules/#Charge-Phase">charge rolls</a> for those units.</li><li>Add 1 to the Attacks characteristic of those units’ Maw-grunta’s Trotters.</li><li>Roll a D6 instead of a D3 when determining the amount of <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> inflicted by the ‘Goregrunta Charge’ ability of those units.</li></ul>|Just before the stampede crashes headlong into the enemy lines, the Tuskboss bellows a mighty ‘Waaagh!’, encouraging the ladz and their steeds cause as much carnage as possible with their impact.|Special|false|Once Per Battle (Army), Your Charge Phase||Charge Phase|||
IJ|000000786|Manifestation Lore|000002502|Manifestations of Gorkamorka|2|SUMMON FOOT OF GORK|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/ironjawz/Foot-of-Gork"><b>Foot of Gork</b></a> on the battlefield, pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Weirdnob-Shaman"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">WIZARD</span></a> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Foot of Gork</b> wholly within 12" of the caster, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units. A <b>Foot of Gork</b> has 2 parts that must be set up within 9" of each other.|Stamping a furiously belligerent beat, the shaman dares Gork himself to stomp the battlefield flat.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|7|
IJ|000000786|Manifestation Lore|000002502|Manifestations of Gorkamorka|3|SUMMON MORKSPIT MARSH|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/ironjawz/Morkspit-Marsh"><b>Morkspit Marsh</b></a> on the battlefield, pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Weirdnob-Shaman"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">WIZARD</span></a> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Morkspit Marsh</b> wholly within 18" of the caster and <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them.|The shaman summons a cruel, glowing swamp that channels memories of Gorkamorka’s past brawls.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|5|
IJ|000000786|Manifestation Lore|000002502|Manifestations of Gorkamorka|4|SUMMON GORK-ROARA|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/ironjawz/Gork-Roara"><b>Gork-Roara</b></a> on the battlefield, pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Weirdnob-Shaman"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">WIZARD</span></a> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Gork-Roara</b> wholly within 12" of the caster, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units.|The shaman summons a leering visage of Gorkamorka that spills forth Waaagh! power.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|5|
IJ|000000820|Monstrous Traits|000002683|Monstrous Traits|2|BIG ’UN|<b>Effect:</b> Add 1 to the Rend characteristic of this unit’s <a href="">Companion</a> weapons.|This beast is noticeably more muscular and krumpier than others of its kind.|Offensive|false|Passive||Combat Phase|||
IJ|000000820|Monstrous Traits|000002683|Monstrous Traits|3|MAD ’UN|<b>Declare:</b> If this unit <a href="">charged</a> this turn, pick an enemy unit <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> with it to be the target.<br><br><b>Effect:</b> Roll a D3. On a 2+, inflict an amount of <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the target equal to the roll. If any models are slain by this ability, after those models are removed from the battlefield, if this unit is still in combat, this unit can immediately use this ability again.|Once this crazed beast starts its rampage, it will keep going until everything nearby has been smashed into a red paste.|Defensive|false|Once Per Turn (Army), Any Combat Phase|Rampage|Combat Phase|||
IJ|000000820|Monstrous Traits|000002683|Monstrous Traits|4|FAST ’UN|<b>Effect:</b> If this unit was not <a href="/aos4/the-rules/the-core-rules/#Setting-Up-Units">set up</a> this turn, it can use the ‘<a href="">Normal Move</a>’ ability as if it were your movement phase.|This beast lurches forward at a speed that would take anyone by surprise.|Movement|false|Once Per Battle, Your Hero Phase||Hero Phase|||
IJ|000000785|Prayer Lore|000002501|Warbeats|2|GET ’EM BEAT|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Warchanter"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">PRIEST</span></a> to chant this prayer, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="kwb">IRONJAWZ</span> unit wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Prayers">chanting roll</a> of D6.<br><br><b>Effect:</b> For the rest of the turn, add 1 to <a href="/aos4/the-rules/the-core-rules/#Charge-Phase">charge rolls</a> for the target. In addition, if the chanting roll was 8+, add 1 to the number of dice rolled when making charge rolls for the target, to a maximum of 3.|A pounding rhythm is played by the Warchanter, inspiring nearby Ironjawz to wreak destruction and ruin upon their enemies.|Movement|false|Your Hero Phase|Prayer, Unlimited|Hero Phase|Prayer|4|
IJ|000000785|Prayer Lore|000002501|Warbeats|3|FIXIN’ BEAT|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Warchanter"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">PRIEST</span></a> to chant this prayer, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="kwb">IRONJAWZ</span> unit wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Prayers">chanting roll</a> of D6.<br><br><b>Effect:</b> <b><a href="/aos4/the-rules/the-core-rules/#Healing">Heal (D6)</a></b> the target. If the chanting roll was 8+, <span class="kwb">HEAL</span> <span class="kwb4">(</span><span class="kwb2_">D3+3</span><span class="kwb4">)</span> the target instead.|The Warchanter pounds a restorative rhythm that gives the ladz a second wind.|Defensive|false|Your Hero Phase|Prayer|Hero Phase|Prayer|4|
IJ|000000785|Prayer Lore|000002501|Warbeats|4|KILLA BEAT|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Warchanter"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">PRIEST</span></a> to chant this prayer, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="kwb">IRONJAWZ</span> unit wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Prayers">chanting roll</a> of D6.<br><br><b>Effect:</b> AAdd 1 to the Damage characteristic of the target’s melee weapons until the start of your next turn. If the chanting roll was 10+, you can pick another eligible unit to be a second target.|The Warchanter drums a thumping beat that causes raw Waaagh! energy to course through the weapons of the orruks.|Offensive|false|Your Hero Phase|Prayer|Hero Phase|Prayer|5|
IJ|000000779|Spell Lore|000002500|Lore of the Weird|2|BASH ’EM LADZ!|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Weirdnob-Shaman"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">WIZARD</span></a> to cast this spell, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="kwb">IRONJAWZ</span> unit wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> The target’s melee weapons have <a href=""><b>Crit (2 Hits)</b></a> until the start of your next turn.’|Pulsing waves of Waaagh! energy radiate from the shaman, boosting the fighting prowess of nearby Ironjawz.|Offensive|false|Your Hero Phase|Spell, Unlimited|Hero Phase|Spell|6|
IJ|000000779|Spell Lore|000002500|Lore of the Weird|3|MIGHTY ’EADBUTT|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Weirdnob-Shaman"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">WIZARD</span></a> to cast this spell, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> enemy unit within 18" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Inflict D3 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the target. If the target is a <span class="kwb">WIZARD</span>, inflict 3 mortal damage on the target instead.|The shaman headbutts the air, projecting a wave of green energy that seeks out enemies, especially spell-flingas, to nut.|Offensive|false|Your Hero Phase|Spell|Hero Phase|Spell|6|
IJ|000000779|Spell Lore|000002500|Lore of the Weird|4|DA GREAT BIG GREEN HAND OF GORK|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Weirdnob-Shaman"><span class="kwb kwbo">IRONJAWZ</span> <span class="kwb kwbo">WIZARD</span></a> to cast this spell, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly unit wholly within 12" of them and not in combat to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Remove the target from the battlefield and set it up again wholly within 24" of the caster and more than 9" from all enemy units.|A ghostly green hand picks up a mob of Ironjawz and plonks them back down where they are most needed.|Movement|false|Your Hero Phase|Spell|Hero Phase|Spell|7|
IJ|000000794|Zoggrok’s Ironmongerz|000002561|Artefacts of Power|2|DA GREAT WOLLOPA|<b>Effect:</b> If any damage points are allocated to an enemy unit by attacks made by this unit, that enemy unit is <b>krump’d</b> until the start of your next turn.<br><br>While a unit is <b>krump’d</b>:<br><ul><li>Subtract 1 from <a href="">save rolls</a> for that unit.</li><li>Ignore positive modifiers to save rolls for that unit.</li></ul>|Infused with the arcane indignation of the Waaagh!, da Great Wollopa is good for krumpin’ whatever needs krumpin’.|Offensive|false|Passive||Combat Phase|||
IJ|000000794|Zoggrok’s Ironmongerz|000002562|Spell Lore|2|THE GREEN GOD’S HAMMER|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Weirdnob-Shaman"><span class="kwb kwbo">ZOGGROK’S</span> <span class="kwb kwbo">IRONMONGERZ</span> <span class="kwb kwbo">WIZARD</span></a> to cast this spell, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="tooltip00472" data-tooltip-content="#tooltip_content00472" data-tooltip-anchor="#tooltip_content00472"><span class="kwb">ZOGGROK’S</span> <span class="kwb">IRONMONGERZ</span> <span class="kwb">INFANTRY</span></span> unit wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Until the start of your next turn, add 1 to the number of dice rolled when making <a href="/aos4/the-rules/the-core-rules/#Charge-Phase">charge rolls</a> for the target, to a maximum of 3.|At the urging of the Weirdnobs, Waaagh! energy surrounding the Ironmongerz pounds like a hammer on an anvil.|Movement|false|Your Hero Phase|Spell, Unlimited|Hero Phase|Spell|7|
IJ|000000794|Zoggrok’s Ironmongerz|000002564|Manifestation Lore|2|SUMMON GORK-ROARA|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/ironjawz/Gork-Roara"><b>Gork-Roara</b></a> on the battlefield, pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Weirdnob-Shaman"><span class="kwb kwbo">ZOGGROK’S</span> <span class="kwb kwbo">IRONMONGERZ</span> <span class="kwb kwbo">WIZARD</span></a> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Gork-Roara</b> wholly within 12" of the caster, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units.|The shaman summons a leering visage of Gorkamorka that spills forth Waaagh! power.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|5|
IJ|000000794|Zoggrok’s Ironmongerz|000002563|Prayer Lore|2|GET ’EM, GORK!|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Warchanter"><span class="kwb kwbo">ZOGGROK’S</span> <span class="kwb kwbo">IRONMONGERZ</span> <span class="kwb kwbo">PRIEST</span></a> to chant this prayer, then make a <a href="/aos4/the-rules/the-core-rules/#Prayers">chanting roll</a> of D6.<br><br><b>Effect:</b> If the chanting roll was 5-9, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> <a href="/aos4/the-rules/the-core-rules/#Terrain-2025-26">terrain feature</a> wholly within 12" of the chanter. If the chanting roll was 10+, pick a visible terrain feature wholly within 18" of the chanter instead. That terrain feature is <b>trampled by Gork</b> for the rest of the battle.<br><br>Roll a D3 each time an enemy unit ends a move within 6" of a terrain feature that is <b>trampled by Gork</b>. On a 2+, inflict an amount of <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on that enemy unit equal to the roll.|The bellowing and pounding of an Ironmongerz Warchanter can see Gork’s divine belligerence unleashed upon enemy battlements.|Offensive|false|Your Hero Phase|Prayer, Unlimited|Hero Phase|Prayer|5|
IJ|000000794|Zoggrok’s Ironmongerz|000002559|Battle Traits|2|LEGENDARY VANDALS|<b>Effect:</b> Melee weapons used by friendly <span class="kwb">ZOGGROK’S</span> <span class="kwb">IRONMONGERZ</span> units have <a href=""><span class="kwb">ANTI-FACTION</span> <span class="kwb">TERRAIN</span> <span class="kwb4">(</span><span class="kwb2_">+</span><span class="kwb4">1</span> <span class="kwb">REND)</span></a> and <a href=""><span class="kwb">ANTI-WAR</span> <span class="kwb">MACHINE</span> <span class="kwb4">(</span><span class="kwb2_">+</span><span class="kwb4">1</span> <span class="kwb">REND)</span></a>.|Zoggrok’s Ironmongerz have inherited their boss’s taste for crushing not only their enemies but also their edifices and artifice too.|Offensive|false|Passive||Combat Phase|||
IJ|000000794|Zoggrok’s Ironmongerz|000002560|Heroic Traits|2|OI! BACK TO IT!|<b>Effect:</b> If a friendly <span class="kwb">ZOGGROK’S</span> <span class="kwb">IRONMONGERZ</span> <a href="/aos4/factions/ironjawz/Ardboyz"><b>Ardboyz</b></a> or <a href="/aos4/factions/ironjawz/Brutes"><b>Brutes</b></a> unit wholly within 12" of this unit uses the ‘<a href="">Rally</a>’ command, you can make 3 additional rally rolls of D6.|A harsh bark from Zoggrok or his enforcers can put steel into the spine of any orruk.|Rallying|false|Passive||Hero Phase|||
IJ|000000794|Zoggrok’s Ironmongerz|000002559|Battle Traits|3|INTO DA BREACH!|<b>Declare:</b> Pick a friendly <span class="kwb">ZOGGROK’S</span> <span class="kwb">IRONMONGERZ</span> unit that is more than 9" from any enemy units and had any damage points allocated to it this turn.<br><br><b>Effect:</b> That unit can move D6". It cannot pass through the <a href="/aos4/the-rules/the-core-rules/#Combat-Range">combat ranges</a> of enemy units. It cannot end that move in combat.|Zoggrok’s ladz live for the moment when it’s time to storm the enemy gates with every ounce of ferocity they can muster.|Movement|false|Once Per Turn (Army), End of Any Turn||End of Turn|||
IJ|000000794|Zoggrok’s Ironmongerz|000002559|Battle Traits|4|IRONCLAD SCRUMS|<b>Effect:</b> Friendly <span class="kwb">ZOGGROK’S</span> <span class="kwb">IRONMONGERZ</span> <a href="/aos4/factions/ironjawz/Ardboyz"><b>Ardboyz</b></a> units with 3 or more models have <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (5+)</a> while they are wholly within 12" of a different friendly <span class="kwb">ZOGGROK’S</span> <span class="kwb">IRONMONGERZ</span> <b>Ardboyz</b> unit with 3 or more models.|Ardboyz share Zoggrok’s brutally pragmatic views on war, enough to advance on a fortress wall or artillery battery in some sort of defensive formation.|Defensive|false|Passive||Defensive reaction|||
IJ|000000794|Zoggrok’s Ironmongerz|000002559|Battle Traits|5|SHIELD OF SCRAP AND MUSCLE|<b>Effect:</b> While a friendly <a href="/aos4/factions/ironjawz/Zoggrok-Anvilsmasha"><b>Zoggrok Anvilsmasha</b></a> is within the <a href="/aos4/the-rules/the-core-rules/#Combat-Range">combat range</a> of a friendly <a href="/aos4/factions/ironjawz/Ardboyz"><b>Ardboyz</b></a> unit:<br><ul><li>That <b>Zoggrok Anvilsmasha</b> has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (4+)</a>.</li><li>Each time you make a successful ward roll for that <b>Zoggrok Anvilsmasha</b>, allocate 1 damage point to a friendly <b>Ardboyz</b> unit within its combat range after the damage sequence has been resolved (ward rolls cannot be made for those damage points).</li></ul>|Zoggrok’s boyz believe it’s better to die fighting than to let anything distract their surly boss while he’s engaged in his destructive craft. After all, they’d suffer the consequences…|Defensive|false|Passive||Defensive reaction|||
KB|000000784|Artefacts of Power|000002509|Krule Artefacts|2|MORK’S EYE PEBBLE|<b>Effect:</b> For the rest of the turn, friendly <span class="kwb">KRULEBOYZ</span> units have <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (5+)</a> while they are wholly within 12" of this unit.|When rubbed, this dark-grey rock produces a swirling bank of thick fog that protects the bearer and their allies from harm.|Defensive|true|Once Per Battle, Reaction: Opponent declared an <ky>ATTACK</ky> ability||Defensive reaction|||
KB|000000784|Artefacts of Power|000002509|Krule Artefacts|3|SWAMP STAFF|<b>Effect:</b> If this unit is not a <span class="tooltip00480" data-tooltip-content="#tooltip_content00480" data-tooltip-anchor="#tooltip_content00480"><span class="kwnon">non-</span><span class="kwb">WIZARD</span></span>, it can use the ‘<a href="">Unbind</a>’ ability as if it had <a href="/aos4/the-rules/the-core-rules/#Power-Level">WIZARD (1)</a>. Otherwise, add 1 to this unit’s <a href="/aos4/the-rules/the-core-rules/#Power-Level">power level</a>.|Hewn from a root of an ancient bogwood, this gnarled staff grants its bearer mastery over the swamps and can be used to ward off enemy magics.|Special|false|Passive||Hero Phase|||
KB|000000784|Artefacts of Power|000002509|Krule Artefacts|4|EYE-BITER ASH|<b>Declare:</b> Pick an enemy unit in combat with this unit to be the target.<br><br><b>Effect:</b> Subtract 1 from <a href="">hit rolls</a> and <a href="">wound rolls</a> for the target’s attacks for the rest of the turn.|Stored in a heatproof pouch, this strange ash never stops smouldering. The bearer can cast it at a foe, creating a blistering ash cloud that blinds the targets and causes them terrible pain.|Defensive|false|Once Per Battle, Any Combat Phase||Combat Phase|||
KB|000000772|Battle Formations|000002513|Light Finga|2|DED SNEAKY|<b>Effect:</b> You can use the ‘<a href="/aos4/factions/kruleboyz/#Battle-Traits">Sneaky Sneakin’</a>’ <span class="kwb">DIRTY</span> <span class="kwb">TRICK</span> ability twice per turn instead of only once per turn.|Comprised of hobgrots and ‘yoofs’, the ladz of the Light Finga are in charge of ‘nikkin’ stuff and are skilled at sneaking up on the enemy.|Movement|false|Passive||Movement Phase|||
KB|000000772|Battle Formations|000002514|Middul Finga|2|FAR-KILLA BOLTS|<b>Declare:</b> Pick up to 3 friendly <a href="/aos4/factions/kruleboyz/Man-skewer-Boltboyz"><b>Man-skewer Boltboyz</b></a> or <a href="/aos4/factions/kruleboyz/Beast-skewer-Killbow"><b>Beast-skewer Killbow</b></a> units to be the targets.<br><br><b>Effect:</b> For the rest of the turn, add 3" to the Range characteristic of the targets’ ranged weapons.|The many Deffspikerz of the Middul Finger often keep a limited supply of bolts fletched with bog-shryke feathers, which give their shots that extra bit of distance when needed.|Shooting|false|Your Shooting Phase||Shooting Phase|||
KB|000000772|Battle Formations|000002515|Trophy Finga|2|MEANEST BEASTS|<b>Effect:</b> <a href="">Companion</a> weapons used by friendly <span class="kwb">KRULEBOYZ</span> units have <a href="">Crit (2 Hits)</a>.|The warbeasts ridden by the orruks of the Trophy Finga are particularly foul and belligerent specimens of their kind.|Offensive|false|Passive||Combat Phase|||
KB|000000772|Battle Formations|000002687|Swamphorde Bullies|2|GANGIN’ UP|<b>Declare:</b> Pick a friendly <span class="kwb">KRULEBOYZ</span> unit to be the target. That unit must be <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> with an enemy unit that is in combat with another friendly <span class="kwb">KRULEBOYZ</span> unit. <a href="/aos4/factions/kruleboyz/Kragnos-the-End-of-Empires-1"><b>Kragnos</b></a> cannot be picked to be the target.<br><br><b>Effect:</b> For the rest of the turn, add 1 to the Attacks characteristic of the target’s melee weapons.|These orruks like to overwhelm their enemies with a flurry of strikes from all directions interspersed with sneaky stabs and low blows.|Offensive|false|Once Per Turn (Army), Any Combat Phase||Combat Phase|||
KB|000000772|Battle Formations|000002688|Badmouthing Baiterz|2|KRULE MOCKERY|<b>Declare:</b> Pick a friendly <span class="kwb">KRULEBOYZ</span> unit to be the <b>Insult Hurla</b>, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> enemy unit within 18" of it to be the target, then make a dirty trick roll.<br><br><b>Effect:</b> Until the start of your next turn, each time the target uses a <span class="kwb">MOVE</span> ability and does not end that move closer to the <b>Insult Hurla</b> than it was at the start of that move, inflict D6 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the target after that <span class="kwb">MOVE</span> ability has been resolved.|These orruks have perfected the art of hurling biting insults at the enemy to taunt them and lure them into hidden traps.|Special|false|Once Per Turn (Army), Your Shooting Phase|Dirty Trick|Shooting Phase|||
KB|000000772|Battle Formations|000002512|Kruleboyz Klaw|2|SWAMP SHROUD|<b>Effect:</b> Friendly <span class="kwb">KRULEBOYZ</span> units that are wholly within 3" of a <a href="/aos4/the-rules/the-core-rules/#Terrain-2025-26">terrain feature</a> are not <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to enemy units that are more than 12" away from them.|Before the warriors of a Kruleboyz Klaw strike, the shamans enact a mighty ritual to smother the battlefield in a thick, stinky mist that conceals them from the enemy.|Defensive|false|Passive||Defensive reaction|||
KB|000000782|Battle Traits|000002507|Battle Traits|2|DIRTY TRICKS|<b>Effect:</b> Your army can use 1 <span class="kwb">DIRTY</span> <span class="kwb">TRICK</span> ability per phase. The effect of a <span class="kwb">DIRTY</span> <span class="kwb">TRICK</span> ability is only applied if you make a successful dirty trick roll. The success of a dirty trick roll depends on the number of <span class="kwb">DIRTY</span> <span class="kwb">TRICK</span> abilities your army has already used this battle round.<br>$000001423|Kruleboyz will use whatever devious means they can to gain the upper hand over the foe.|Special|false|Passive||Start of Turn|||
KB|000000782|Battle Traits|000002507|Battle Traits|3|LETHAL SURPRISE|<b>Declare:</b> Pick an enemy unit that <a href="">charged</a> this turn and is in combat with any friendly <span class="kwb">KRULEBOYZ</span> units to be the target, then make a dirty trick roll.<br><br><b>Effect:</b> Inflict D3 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the target. In addition, for the rest of the turn, the target’s weapons cannot be affected by the <a href="">Charge (+1 Damage)</a> weapon ability.|As the enemy charges into the Kruleboyz line, little do they know that they have been lured into a series of cunningly concealed traps.|Special|false|Once Per Turn (Army), Any Charge Phase|Dirty Trick|Charge Phase|||
KB|000000782|Battle Traits|000002507|Battle Traits|4|VENOM-ENCRUSTED WEAPONS|<b>Declare:</b> Pick a friendly <span class="tooltip00208" data-tooltip-content="#tooltip_content00208" data-tooltip-anchor="#tooltip_content00208"><span class="kwb">KRULEBOYZ</span> <span class="kwb">INFANTRY</span></span> unit to be the target, then make a dirty trick roll.<br><br><b>Effect:</b> Until the start of your next turn, the target’s attacks score <a href="">critical hits</a> on unmodified <a href="">hit rolls</a> of 5+.|These weapons are smeared with a lethal mix of toxins extracted from poison sludge, venomous swamp creatures and spit.|Offensive|false|Once Per Turn (Army), Your Hero Phase|Dirty Trick|Hero Phase|||
KB|000000782|Battle Traits|000002507|Battle Traits|5|SNEAKY SNEAKIN’|<b>Declare:</b> Pick a friendly <span class="tooltip00208" data-tooltip-content="#tooltip_content00208" data-tooltip-anchor="#tooltip_content00208"><span class="kwb">KRULEBOYZ</span> <span class="kwb">INFANTRY</span></span> unit that has 10 or fewer models, is not in combat and has not been the target of a <span class="kwb">DIRTY</span> <span class="kwb">TRICK</span> ability this turn to be the target, then make a dirty trick roll.<br><br><b>Effect:</b> Remove the target from the battlefield and set it up again wholly within 3" of a <a href="/aos4/the-rules/the-core-rules/#Terrain-2025-26">terrain feature</a> and more than 9" from all enemy units.|Cloying swamp-mists mask the Kruleboyz’ movements.|Movement|false|Once Per Turn (Army), Your Movement Phase|Dirty Trick|Movement Phase|||
KB|000000782|Battle Traits|000002507|Battle Traits|6|NOISY RACKET|<b>Declare:</b> Pick an enemy unit in combat with any friendly <span class="kwb">KRULEBOYZ</span> units to be the target, then make a dirty trick roll.<br><br><b>Effect:</b> The target has <a href="/aos4/the-rules/the-core-rules/#Strike-first-and-Strike-last">STRIKE-LAST</a> for the rest of the turn.|After a sustained barrage of hurled insults and the clanging of weapons on shields, the Kruleboyz have driven some of their foes to distraction.|Defensive|false|Once Per Turn (Army), Any Combat Phase|Dirty Trick|Combat Phase|||
KB|000000789|Big Waaagh!|000002523|Heroic Traits|2|TAKIN’ NAMES|<b>Effect:</b> If an enemy <span class="kwb">HERO</span> is destroyed by this unit, this unit has the <span class="kwb">POWER</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">WAAAGH!</span> keyword for the rest of the battle.|The best way to keep your position at the head of a rowdy orruk horde is by duffing up anyone who looks like a challenge.|Special|false|Passive||Start of Turn|||
KB|000000789|Big Waaagh!|000002527|Prayer Lore|2|UNSTOPPABLE WAAAGH!-BEATS|<b>Declare:</b> Pick a friendly <a class="kwbOne" href="/aos4/factions/ironjawz/Warchanter"><span class="kwb kwbo">BIG</span> <span class="kwb kwbo">WAAAGH!</span> <span class="kwb kwbo">PRIEST</span></a> to chant this prayer, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="tooltip00481" data-tooltip-content="#tooltip_content00481" data-tooltip-anchor="#tooltip_content00481"><span class="kwnon">non-</span><span class="kwb">HERO</span> <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> <span class="kwb">INFANTRY</span></span> unit that is in combat and wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Prayers">chanting roll</a> of D6.<br><br><b>Effect:</b> The target can use 2 <a href="/aos4/the-rules/the-core-rules/#Fight-Abilities">FIGHT abilities</a> this turn. After the first is used, however, the target has <a href="/aos4/the-rules/the-core-rules/#Strike-first-and-Strike-last">STRIKE-LAST</a> for the re|Warchanter’s manic percussion spreads a frenzy to their Gorkish and Morkish mates.|Offensive|false|Your Hero Phase|Prayer|Hero Phase|Prayer|4|
